source_id,ra,dec,parallax,pmra,pmdec,radial_velocity,phot_g_mean_mag,bp_rp
1222646935698492160,233.67254376294218,26.714295174747274,42.24080076261629,118.92724128982546,-87.71096348146563,,2.2693703,0.529583
5111187420714898304,59.507642022011794,-13.509012610930261,17.00162879163835,62.22700221870858,-112.00607671028064,,2.2707934,1.689486
1563590579347125632,200.98237336533253,54.92525907860076,40.213284471127004,122.46748022957269,-22.68188642875364,,2.282647,0.5343387
4049506483413484672,275.24868220695066,-29.82822386700995,7.846769491115783,33.211995167893946,-27.36096961705406,,2.296982,1.4261992
6227443304915069056,226.0172005141403,-25.2821590562471,12.538654525627177,-73.48399761123272,-42.632144437537974,,2.3034124,1.9100549
804753180515722624,155.58176101601168,41.49966386040507,17.798718499448466,-73.74880343645458,28.259324999144575,,2.32451,1.645093
5905821894507108864,220.4821588727846,-47.388273117597144,,,,,2.3246517,0.23071337
4429785739602747392,236.0675744297602,6.4258326669088035,43.94497411580315,133.92233920144864,45.55042108403326,,2.3253543,1.3348399
2106630885454013184,283.83388403904866,43.946451132674866,10.440410406499382,20.136233498600635,81.34922542993326,,2.3616831,2.4237096
5922444483103229952,261.3248860596135,-55.529996917051356,4.560053792219337,-8.039169337949994,-25.92658289598858,,2.3912818,1.4427056
6407842789021567872,334.62477862508103,-60.25977542657531,17.732356212677455,-76.99973801843797,-32.82300860348311,,2.396663,1.438695
856096765753549056,165.46097417209683,56.38257749355825,38.60307997876443,79.9586126663101,32.364540942038154,,2.3985364,0.49357748
3704342295607157120,193.89877797423057,3.3972301950318524,17.4064804454874,-469.7138768334123,-53.70998944969009,,2.4037774,1.8989389
5961206940987571200,265.62193838278046,-39.03009162628322,,,,,2.4227042,0.19835877
2193192137376175488,319.64633694354825,62.58579604829105,,,,,2.428267,0.6600125
792588939773693568,178.45836676657404,53.694797326318046,,,,,2.4362755,0.5198331
4473334474604992384,265.86794661822,4.568012245771951,39.22844495769126,-41.79318180686009,159.42988775386635,,2.4423249,1.2892413
3501215734352781440,188.59681758232725,-23.397012233844624,22.00492733579523,1.1162392204898848,-56.70396951863153,,2.448283,1.0926499
5605797194566011520,111.0237381697198,-29.303082980151718,,,,,2.4504085,0.3395319
2202630001603369856,325.87694430713873,58.78002783444686,0.11902358415373226,3.4393409565980617,-4.108339831164347,,2.450726,2.2709079
4629125170492116224,56.810583950214635,-74.23845269276111,15.07934675483247,50.79864554281097,114.79143876879375,,2.4740036,1.8262122
