OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
BEIDOU-2 IGSO-7 (C16),2018-057A,2026-08-11T18:54:21.542112,1.00287181,.01082641,55.2149,162.5927,237.3301,315.4908,0,U,43539,999,2968,0,-.162E-5,0
GSAT0221 (GALILEO 25),2018-060A,2026-08-11T18:58:10.119360,1.70476153,.00034226,57.1481,340.2805,272.4768,87.4887,0,U,43564,999,5011,0,-.104E-5,0
GSAT0222 (GALILEO 26),2018-060B,2026-08-11T10:09:54.317376,1.70475946,.00036261,57.1516,340.2941,235.8707,124.0991,0,U,43565,999,5015,0,-.103E-5,0
GSAT0219 (GALILEO 23),2018-060C,2026-08-11T01:23:12.205824,1.70476164,.00023861,57.1510,340.3054,278.4724,81.5044,0,U,43566,999,5012,0,-.102E-5,0
GSAT0220 (GALILEO 24),2018-060D,2026-08-12T10:50:51.302688,1.70475858,.0002883,57.1501,340.2674,272.2712,87.7016,0,U,43567,999,5013,0,-.105E-5,0
BEIDOU-3 M5 (C23),2018-062A,2026-08-13T00:34:59.740320,1.86228807,.0005168,54.0853,180.3724,298.6414,61.2581,0,U,43581,999,5469,0,.1E-7,0
BEIDOU-3 M6 (C24),2018-062B,2026-08-12T08:25:31.330848,1.86228106,.0005667,54.0849,180.3846,15.9822,343.9867,0,U,43582,999,5468,0,-.2E-7,0
BEIDOU-3 M12 (C26),2018-067A,2026-08-12T06:56:57.439680,1.86227489,.0008268,54.1810,179.1386,32.2758,327.7261,0,U,43602,999,5416,0,-.3E-7,0
BEIDOU-3 M11 (C25),2018-067B,2026-08-11T08:25:13.484928,1.86227005,.00048451,54.1783,179.1338,17.3152,342.6542,0,U,43603,999,5417,0,-.1E-7,0
BEIDOU-3 M13 (C32),2018-072A,2026-08-12T21:59:19.616064,1.86230890,.0005036,56.6760,60.7894,336.5212,23.5228,0,U,43622,999,5371,0,-.27E-6,0
BEIDOU-3 M14 (C33),2018-072B,2026-08-12T18:45:31.688928,1.86231040,.0004814,56.6774,60.7884,20.2824,339.8043,0,U,43623,999,5370,0,-.26E-6,0
BEIDOU-3 M16 (C35),2018-078A,2026-08-12T09:34:53.861664,1.86232221,.0006177,54.0361,298.0121,35.8897,324.2244,0,U,43647,999,5320,0,-.49E-6,0
BEIDOU-3 M15 (C34),2018-078B,2026-08-12T12:41:45.904992,1.86227445,.0002902,54.0317,298.0077,49.4597,310.6383,0,U,43648,999,5322,0,-.5E-6,0
BEIDOU-3 G1 (C59),2018-085A,2026-08-13T04:25:38.659008,1.00269825,.0006829,2.5340,95.7659,14.2330,78.0287,0,U,43683,999,2863,0,-.128E-5,0
COSMOS 2529 (757),2018-086A,2026-08-12T00:32:58.466688,2.13101783,.00116998,64.2976,190.7094,255.9241,103.9166,0,U,43687,999,6047,0,.18E-6,0
BEIDOU-3 M17 (C36),2018-093A,2026-08-12T23:00:07.494048,1.86228283,.0009579,54.1690,180.3712,298.0215,241.2865,0,U,43706,999,5259,0,0,0
BEIDOU-3 M18 (C37),2018-093B,2026-08-11T11:32:21.036192,1.86226519,.00079311,54.1697,180.4135,328.5255,31.3795,0,U,43707,999,5256,0,0,0
GPS BIII-1  (PRN 04),2018-109A,2026-08-13T02:14:32.542080,2.00563915,.0039193,55.7177,89.9411,196.5055,336.2887,0,U,43873,999,5621,0,-.4E-7,0
BEIDOU-3 IGSO-1 (C38),2019-023A,2026-08-12T09:09:48.804768,1.00274999,.00266013,58.7761,37.0729,223.2966,317.3829,0,U,44204,999,777,0,-.199E-5,0
BEIDOU-2 G8 (C01),2019-027A,2026-08-13T04:06:08.940384,1.00271407,.000923,1.7978,74.4285,280.4342,172.8289,0,U,44231,999,2665,0,-.265E-5,0
COSMOS 2534 (758),2019-030A,2026-08-12T13:02:33.232416,2.13102098,.0012964,64.3710,190.7193,275.1196,258.6770,0,U,44299,999,5612,0,.17E-6,0
BEIDOU-3 IGSO-2 (C39),2019-035A,2026-08-13T05:13:38.466912,1.00282922,.0038822,55.2511,158.3620,212.0870,148.9410,0,U,44337,999,2624,0,-.172E-5,0
GPS BIII-2  (PRN 18),2019-056A,2026-08-12T10:28:38.886816,2.00570420,.00647153,55.6057,328.9066,198.9468,124.5302,0,U,44506,999,5119,0,-.95E-6,0
BEIDOU-3 M24 (C46),2019-061A,2026-08-11T00:16:53.631840,1.86229233,.0008881,54.3968,180.8798,3.8054,356.1555,0,U,44542,999,4681,0,.4E-7,0
BEIDOU-3 M23 (C45),2019-061B,2026-08-11T09:52:08.817024,1.86227364,.00060107,54.3949,180.8347,347.7295,191.3069,0,U,44543,999,4682,0,.1E-7,0
EUTELSAT 5 WEST B (EGNOS/PRN 121),2019-067A,2026-08-13T03:23:28.033152,1.00270414,.0003074,0.1042,300.9981,204.1093,222.3195,0,U,44624,999,2499,0,-.6E-6,0
BEIDOU-3 IGSO-3 (C40),2019-073A,2026-08-12T13:17:50.734752,1.00273652,.00468531,54.7039,280.2851,197.0974,162.8707,0,U,44709,999,2502,0,-.162E-5,0
BEIDOU-3 M22 (C44),2019-078A,2026-08-12T11:07:12.214848,1.86227105,.0005204,53.8819,297.8452,47.4427,312.6740,0,U,44793,999,4569,0,-.49E-6,0
BEIDOU-3 M21 (C43),2019-078B,2026-08-11T12:42:02.201760,1.86227553,.00029855,53.8560,297.8383,43.2284,316.8663,0,U,44794,999,4568,0,-.44E-6,0
COSMOS 2544 (759),2019-088A,2026-08-11T20:54:45.273312,2.13102780,.00118243,65.5977,71.8737,250.4586,109.4968,0,U,44850,999,5190,0,.18E-6,0
BEIDOU-3 M19 (C41),2019-090A,2026-08-13T02:51:38.585376,1.86231580,.0015962,56.6106,60.9100,295.7414,248.1210,0,U,44864,999,4529,0,-.29E-6,0
BEIDOU-3 M20 (C42),2019-090B,2026-08-10T13:20:13.045920,1.86231131,.00135351,56.6101,61.0296,311.4926,43.2615,0,U,44865,999,4522,0,-.16E-6,0
BEIDOU-3 G2 (C60),2020-017A,2026-08-13T03:47:48.200064,1.00271925,.0001514,2.9776,48.0791,94.3877,316.1242,0,U,45344,999,2383,0,-.157E-5,0
COSMOS 2545 (760),2020-018A,2026-08-12T01:35:25.786752,2.13102407,.00107369,64.3177,310.4546,231.8911,128.0678,0,U,45358,999,4985,0,-.49E-6,0
