OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
HULIANWANG DIGUI-163,2026-047J,2026-08-13T03:33:32.841792,13.29327428,.0001107,50.0049,211.5523,307.3223,52.7548,0,U,68137,999,2065,.1293E-4,-.118E-5,0
HULIANWANG DIGUI-164,2026-076A,2026-08-13T03:58:30.343008,13.24407692,.0001446,86.4970,24.6300,85.9762,274.1537,0,U,68656,999,1691,.15571E-4,.21E-6,0
HULIANWANG DIGUI-165,2026-076B,2026-08-13T03:47:33.645120,13.24410096,.0001646,86.4989,24.6559,79.1063,281.0256,0,U,68657,999,1691,-.15383E-3,-.51E-6,0
HULIANWANG DIGUI-166,2026-076C,2026-08-13T03:36:49.483872,13.24408459,.0001629,86.4930,24.5735,80.1884,279.9434,0,U,68658,999,1691,-.14587E-3,-.48E-6,0
HULIANWANG DIGUI-167,2026-076D,2026-08-13T03:25:47.298720,13.24410524,.0001632,86.4985,24.6444,80.2503,279.8815,0,U,68659,999,1691,-.16338E-3,-.55E-6,0
HULIANWANG DIGUI-168,2026-076E,2026-08-13T03:14:58.808832,13.24406964,.0001656,86.4966,24.6151,78.5175,281.6145,0,U,68660,999,1690,-.83892E-3,-.345E-5,0
GUOWANG TEST OBJECT A,2026-120A,2026-08-13T02:02:51.044928,15.24167602,.0014656,54.9987,133.4009,97.0491,263.2198,0,U,69320,999,1142,.16341E-3,.3701E-4,0
GUOWANG TEST OBJECT B,2026-120B,2026-08-13T02:43:49.951776,15.35768321,.0012477,54.9966,131.5301,95.6996,264.5454,0,U,69321,999,1145,.11184E-3,.3571E-4,0
GUOWANG TEST OBJECT C,2026-120C,2026-08-13T01:02:54.009024,15.36701972,.0014482,54.9963,131.7887,103.0441,257.2204,0,U,69322,999,1144,.15196E-3,.5154E-4,0
GUOWANG TEST OBJECT D,2026-120D,2026-08-13T04:32:02.173056,15.28712026,.0014571,54.9966,132.6544,114.9098,245.3442,0,U,69323,999,1144,.80122E-4,.1917E-4,0
GUOWANG OBJECT A,2026-137A,2026-08-13T05:03:50.266080,13.50310918,.0000258,50.0034,32.7719,234.0465,126.0393,0,U,69572,999,789,-.21516E-4,-.145E-5,0
GUOWANG OBJECT B,2026-137B,2026-08-12T23:35:48.844608,13.50517723,.0000508,50.0024,33.5649,149.3146,210.7765,0,U,69573,999,787,.24215E-5,-.13E-5,0
GUOWANG OBJECT C,2026-137C,2026-08-12T21:21:30.493728,13.50099461,.0001061,49.9985,33.7143,82.8553,277.2449,0,U,69574,999,785,-.57514E-4,-.168E-5,0
GUOWANG OBJECT D,2026-137D,2026-08-12T05:35:27.783744,13.52138624,.00006677,49.9994,36.2436,47.9244,312.1695,0,U,69575,999,776,-.63476134E-4,-.174E-5,0
GUOWANG OBJECT E,2026-137E,2026-08-12T00:08:30.280128,13.52364567,.00004212,50.0049,37.0802,55.8856,304.2066,0,U,69576,999,773,-.56309611E-4,-.169E-5,0
GUOWANG OBJECT F,2026-137F,2026-08-11T22:14:55.740192,13.52579833,.0000541,50.0055,37.3276,43.1480,316.9445,0,U,69577,999,773,-.57627E-4,-.171E-5,0
GUOWANG OBJECT G,2026-137G,2026-08-12T06:59:47.928480,13.52764770,.00002501,49.9994,35.8879,122.4539,237.6367,0,U,69578,999,778,-.68527546E-4,-.178E-5,0
GUOWANG OBJECT H,2026-137H,2026-08-12T10:25:00.763104,13.52975389,.0000627,50.0029,35.3300,88.3632,271.7322,0,U,69579,999,779,-.16019005E-4,-.143E-5,0
GUOWANG OBJECT J,2026-137J,2026-08-11T23:37:41.880000,13.53069663,.00021203,50.0006,36.9411,359.0370,1.0508,0,U,69580,999,774,-.16072746E+0,-.106533E-2,0
