OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025FV,2026-08-13T02:40:13.023840,14.24927793,.0083317,98.3712,270.7479,69.8518,345.9357,0,U,29875,999,1781,.20127E-4,.8E-7,0
FENGYUN 1C DEB,1999-025FW,2026-08-13T01:29:58.983072,14.20440508,.0061685,98.3011,266.1768,28.0844,30.6901,0,U,29876,999,1370,.56384E-4,.83E-6,0
FENGYUN 1C DEB,1999-025FX,2026-08-12T23:44:50.701344,14.25286057,.0045016,98.5389,228.7594,228.0830,187.0890,0,U,29877,999,1433,.17951E-3,.384E-5,0
FENGYUN 1C DEB,1999-025GA,2026-08-13T05:02:46.230720,13.94733796,.0229737,98.1843,121.6468,138.6185,12.2518,0,U,29880,999,98955,.25593E-3,.392E-5,0
FENGYUN 1C DEB,1999-025GB,2026-08-12T08:13:27.513120,13.60425339,.0287614,98.7297,175.6933,158.7922,355.0366,0,U,29881,999,96532,.12868306E-2,.1235E-4,0
FENGYUN 1C DEB,1999-025GE,2026-08-13T02:50:12.122304,14.41217952,.0044448,99.5806,292.8359,150.4133,271.8411,0,U,29884,999,2054,.2606E-3,.797E-5,0
FENGYUN 1C DEB,1999-025GF,2026-08-12T14:19:12.353664,14.13720860,.0117724,98.3655,149.0563,184.8564,300.9554,0,U,29885,999,889,.46273581E-4,.54E-6,0
FENGYUN 1C DEB,1999-025GH,2026-08-13T04:56:55.883040,14.35139621,.0282345,98.7063,314.1172,359.8344,28.6222,0,U,29887,999,1464,.13758E-3,.558E-5,0
FENGYUN 1C DEB,1999-025GJ,2026-08-13T00:31:35.327424,14.20529885,.0273599,99.1794,72.4312,53.2443,309.3518,0,U,29888,999,955,.13406E-3,.367E-5,0
FENGYUN 1C DEB,1999-025GK,2026-08-12T22:50:56.362272,14.13853352,.0154265,99.5067,2.2044,81.7018,45.8161,0,U,29889,999,751,.11765E-3,.201E-5,0
FENGYUN 1C DEB,1999-025GL,2026-08-12T22:13:54.465312,14.24253164,.0015853,99.4902,10.1486,115.8221,244.4592,0,U,29890,999,902,.26697E-3,.566E-5,0
FENGYUN 1C DEB,1999-025GM,2026-08-12T23:30:03.160800,14.00232307,.0056625,98.7354,221.1868,309.5535,105.4985,0,U,29891,999,99892,.58169E-4,.45E-6,0
FENGYUN 1C DEB,1999-025GN,2026-08-13T01:45:45.864000,14.36678989,.0175861,99.1977,33.2072,310.5085,171.9359,0,U,29892,999,139,.3873E-3,.1304E-4,0
FENGYUN 1C DEB,1999-025GP,2026-08-13T00:55:34.253760,13.79559498,.0172379,98.5431,302.6431,214.7139,269.5011,0,U,29893,999,98494,.12239E-3,.102E-5,0
FENGYUN 1C DEB,1999-025GQ,2026-08-13T03:50:37.150944,13.81252781,.0169681,99.4602,285.2343,122.4664,263.6653,0,U,29894,999,98437,.18901E-3,.18E-5,0
FENGYUN 1C DEB,1999-025GR,2026-08-12T08:18:15.397920,14.11320595,.02949482,99.9033,2.0745,41.1460,12.3684,0,U,29895,999,98943,.35447129E-3,.907E-5,0
FENGYUN 1C DEB,1999-025GS,2026-08-12T23:25:50.617056,13.65602818,.0237872,99.3983,114.7546,195.3975,179.0744,0,U,29896,999,97362,.21557E-3,.171E-5,0
FENGYUN 1C DEB,1999-025GT,2026-08-13T02:19:34.769280,13.58051778,.029483,98.6119,64.9703,224.7333,265.7083,0,U,29897,999,96242,.10378E-2,.958E-5,0
FENGYUN 1C DEB,1999-025GU,2026-08-12T09:39:02.985696,13.72362754,.04181285,98.2344,188.0647,253.8897,262.3913,0,U,29898,999,96487,.58170905E-3,.956E-5,0
FENGYUN 1C DEB,1999-025GV,2026-08-11T20:21:45.134784,13.37571833,.03529033,98.6978,349.3462,190.1683,169.2175,0,U,29899,999,95321,.15438668E-3,.81E-6,0
FENGYUN 1C DEB,1999-025GX,2026-08-12T23:19:09.962112,13.33394909,.0379084,98.7780,6.0902,39.6713,82.1020,0,U,29901,999,95160,.5965E-4,.1E-6,0
FENGYUN 1C DEB,1999-025HA,2026-08-13T01:00:01.456128,14.45222112,.0205425,99.0120,283.1645,314.8984,43.5687,0,U,29904,999,2571,.81568E-4,.307E-5,0
FENGYUN 1C DEB,1999-025HC,2026-08-12T20:57:25.489152,14.53504982,.0035645,98.7134,341.9942,131.2311,229.1965,0,U,29906,999,1683,.69E-3,.2853E-4,0
FENGYUN 1C DEB,1999-025HD,2026-08-13T04:41:36.410784,14.12766009,.008039,99.0972,300.6223,285.3875,99.3292,0,U,29907,999,36,.64515E-3,.1188E-4,0
FENGYUN 1C DEB,1999-025HF,2026-08-12T07:21:26.021088,14.59544642,.00347291,98.6419,342.1716,352.3531,61.9735,0,U,29909,999,1940,.58318768E-3,.2742E-4,0
