OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
GAOFEN-12 02,2021-026A,2026-08-13T04:59:20.920992,14.80334430,.0006078,97.9961,223.1663,59.4076,300.7735,0,U,48079,999,29019,.24793E-4,.136E-5,0
PLEIADES NEO 3,2021-034A,2026-08-13T04:23:32.895168,14.81674527,.0001494,97.8954,299.1296,95.3636,264.7747,0,U,48268,999,28609,.84346E-4,.612E-5,0
PLEIADES NEO 4,2021-073E,2026-08-13T05:12:09.449856,14.81671556,.000141,97.8952,299.1589,94.7993,265.3381,0,U,49070,999,26981,-.70227E-5,-.107E-5,0
LANDSAT 9,2021-088A,2026-08-13T04:37:15.908736,14.57111611,.0001261,98.2245,294.6688,105.8160,254.3178,0,U,49260,999,25930,.42198E-4,.145E-5,0
CSG-2,2022-008A,2026-08-13T04:46:33.837600,14.82147889,.0001503,97.8897,47.9763,82.4008,277.7375,0,U,51444,999,24503,.31165E-4,.196E-5,0
GAOFEN-12 03,2022-069A,2026-08-13T04:18:35.625600,14.80112810,.000143,97.8197,111.5924,45.1201,315.0127,0,U,52912,999,22304,.85895E-4,.601E-5,0
SWOT,2022-173A,2026-08-13T05:21:15.000192,14.00171334,.000003,77.6125,318.3162,60.1705,299.9450,0,U,54754,999,18713,.64888E-4,.93E-6,0
GAOFEN-12 04,2023-123A,2026-08-13T04:55:15.799872,14.79818553,.000134,97.9078,142.3594,330.4441,29.6695,0,U,57654,999,16106,.56634E-4,.375E-5,0
PARS 1,2024-039Q,2026-08-13T04:43:47.680896,15.46817556,.0006814,97.4868,207.9766,266.6580,93.3890,0,U,59065,999,13745,.11531E-3,.5692E-4,0
RESURS-P 4,2024-061A,2026-08-13T05:00:24.496704,15.32419557,.0002066,97.2778,172.1346,51.0265,309.1161,0,U,59371,999,13249,.48287E-4,.1436E-4,0
LEGION 1,2024-081A,2026-08-13T03:46:52.675104,15.17009135,.0009813,97.4990,302.4106,161.0776,199.0824,0,U,59625,999,12617,.91399E-4,.174E-4,0
LEGION 2,2024-081B,2026-08-13T04:31:09.588288,15.16992861,.0012652,97.4990,302.5370,133.3993,226.8296,0,U,59626,999,12618,.95603E-4,.1824E-4,0
ALOS-4 (DAICHI-4),2024-123A,2026-08-13T05:46:32.229120,14.79466495,.0001454,97.9219,321.5966,99.1375,261.0001,0,U,60182,999,11431,-.92497E-6,-.58E-6,0
LEGION 3,2024-146A,2026-08-13T01:42:52.477344,15.15825567,.0007072,45.0026,85.5892,154.0965,206.0269,0,U,60452,999,11065,.94321E-4,.1569E-4,0
LEGION 4,2024-146B,2026-08-13T04:51:31.642848,15.15844094,.0010996,45.0020,176.7493,274.8787,85.0836,0,U,60453,999,10952,.11016E-3,.1879E-4,0
SENTINEL-2C,2024-157A,2026-08-13T03:58:22.869408,14.30821958,.0001353,98.5662,299.1321,106.9428,253.1903,0,U,60989,999,10113,.32377E-4,.41E-6,0
IONOSFERA-M 1,2024-199A,2026-08-13T03:46:56.506080,14.22763522,.0001293,98.7085,97.7067,34.9031,325.2232,0,U,61735,999,13580,.33225E-4,.31E-6,0
IONOSFERA-M 2,2024-199B,2026-08-13T04:36:08.567712,14.22766771,.0001623,98.7084,97.6507,114.8435,245.2912,0,U,61736,999,13893,.31731E-4,.27E-6,0
PRSC-EO1,2025-012A,2026-08-13T05:22:13.955232,15.17610052,.0007107,97.4194,296.5555,74.8766,285.3254,0,U,62725,999,8684,.14965E-3,.2943E-4,0
BIOMASS,2025-090A,2026-08-13T02:30:54.357120,14.67536272,.0001425,98.0761,51.5988,90.6417,269.4950,0,U,63772,999,6903,.67197E-4,.333E-5,0
GOSAT-GW (IBUKI GW),2025-141A,2026-08-13T04:33:23.016672,14.67555133,.0001443,98.0574,161.5811,85.2254,274.9115,0,U,64694,999,6020,.50688E-4,.24E-5,0
IONOSFERA-M 3,2025-155A,2026-08-13T04:33:47.436768,14.21494789,.0002443,98.6079,185.6730,68.5838,291.5600,0,U,64876,999,5450,.19224E-4,-.1E-7,0
IONOSFERA-M 4,2025-155B,2026-08-13T03:42:27.644832,14.21497352,.0001799,98.6071,185.5551,69.4249,290.7122,0,U,64877,999,5449,.24659E-4,.11E-6,0
MICROCARB,2025-156A,2026-08-13T03:37:12.405792,14.72911536,.0018761,98.0054,301.4421,83.5519,276.7824,0,U,64899,999,5635,.4127E-4,.215E-5,0
CO3D 3,2025-156B,2026-08-13T04:33:50.376960,15.20198836,.0000979,97.4339,303.0636,73.0981,287.0361,0,U,64900,999,5819,.51121E-4,.1039E-4,0
CO3D 4,2025-156C,2026-08-13T04:34:04.014336,15.20207171,.0002582,97.4338,303.0636,100.1664,259.9863,0,U,64901,999,5819,.9157E-4,.1916E-4,0
CO3D 2,2025-156D,2026-08-13T03:46:02.614080,15.20205960,.0000918,97.4338,302.9295,106.4935,253.6401,0,U,64902,999,5818,.94597E-4,.1981E-4,0
CO3D 1,2025-156E,2026-08-13T03:46:15.909312,15.20198522,.0001124,97.4338,302.9298,94.3135,265.8228,0,U,64903,999,5818,.90451E-4,.1891E-4,0
PRSC-S1,2025-164A,2026-08-13T03:20:45.011904,15.06851823,.0006294,41.1316,326.9585,10.1589,349.9351,0,U,65055,999,5702,.12651E-3,.1741E-4,0
SENTINEL-6B,2025-264A,2026-08-12T14:42:25.825824,12.80930469,.00077806,66.0428,17.9790,267.8720,92.1405,0,U,66514,999,3439,-.43012749E-4,-.71E-6,0
CAS500-3,2025-274F,2026-08-12T08:26:31.911936,14.88260853,.00057131,97.7417,151.1210,58.8281,301.3496,0,U,66655,999,3850,.69839333E-4,.591E-5,0
CSG-3,2026-001A,2026-08-12T12:04:02.720064,14.82157247,.00014182,97.8907,47.2963,90.0673,270.0702,0,U,67304,999,3280,.19527501E-4,.103E-5,0
PRSC-E03,2026-092A,2026-08-13T04:19:12.000000,15.06915235,.0002811,38.0008,113.5351,124.3900,235.7128,0,U,68835,999,1655,.87289E-4,.1219E-4,0
CAS500-2,2026-100AK,2026-08-13T03:27:33.885216,15.20383042,.0009745,97.3813,121.8627,154.1658,206.0066,0,U,69013,999,1546,.12516E-3,.266E-4,0
