OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
QIANFAN-164,2026-121B,2026-08-13T03:41:06.134208,13.51030689,.0001734,89.0159,294.8389,91.3965,268.7384,0,U,69326,999,986,.1162E-3,.87E-6,0
QIANFAN-165,2026-124A,2026-08-13T02:37:29.085024,13.57849074,.0009219,89.0046,355.8840,358.0835,2.0283,0,U,69382,999,972,.61727E-4,.57E-6,0
QIANFAN-166,2026-124B,2026-08-12T20:50:56.334912,13.46534440,.0012105,89.0063,355.9066,357.1457,2.9621,0,U,69383,999,969,-.32646E+1,-.183616E-1,0
QIANFAN-167,2026-124C,2026-08-12T20:58:11.580096,13.47443508,.0011165,89.0035,355.9222,343.2654,16.8125,0,U,69384,999,968,-.32994E+1,-.1878935E-1,0
QIANFAN-168,2026-124D,2026-08-13T04:30:15.169248,13.56956709,.0011291,89.0036,355.8750,355.8714,4.2345,0,U,69385,999,973,.89935E-4,.76E-6,0
QIANFAN-169,2026-124E,2026-08-12T21:10:48.291168,13.47062929,.0014963,89.0033,355.9040,342.3030,17.7596,0,U,69386,999,969,-.34608E+1,-.1954334E-1,0
QIANFAN-170,2026-124F,2026-08-13T03:22:51.142080,13.57844910,.000942,89.0048,355.8505,355.2068,4.8995,0,U,69387,999,974,.70107E-4,.63E-6,0
QIANFAN-171,2026-124G,2026-08-13T03:32:51.940032,13.57843609,.0010034,89.0066,355.8560,15.8759,344.2709,0,U,69388,999,974,.70197E-4,.63E-6,0
QIANFAN-172,2026-124H,2026-08-12T21:26:40.522848,13.51697365,.0010237,89.0045,355.8714,21.1143,339.0429,0,U,69389,999,971,-.30986E+1,-.1885056E-1,0
QIANFAN-173,2026-124J,2026-08-12T21:36:23.180256,13.51818910,.0012475,89.0031,355.8704,20.6947,339.4708,0,U,69390,999,971,-.33166E+1,-.2033766E-1,0
QIANFAN-174,2026-124K,2026-08-12T20:27:11.071008,13.53581208,.0008465,89.0021,355.8452,36.5368,323.6361,0,U,69391,999,971,-.31891E+1,-.2011376E-1,0
QIANFAN-175,2026-124L,2026-08-12T20:29:27.788640,13.53603406,.00083,89.0069,355.8686,42.5326,317.6468,0,U,69392,999,971,-.31472E+1,-.1987188E-1,0
QIANFAN-176,2026-124M,2026-08-13T04:00:03.600576,13.57852854,.0010843,89.0033,355.8343,1.7713,358.3479,0,U,69393,999,974,.86201E-4,.74E-6,0
QIANFAN-177,2026-124N,2026-08-13T02:41:17.486880,13.57858012,.0012032,89.0041,355.8272,0.3453,359.7708,0,U,69394,999,975,.57295E-4,.53E-6,0
QIANFAN-178,2026-124P,2026-08-12T21:02:23.544096,13.54639940,.0007434,88.9993,355.8248,27.9677,332.1874,0,U,69395,999,973,-.29594E+1,-.1885245E-1,0
QIANFAN-179,2026-124Q,2026-08-12T20:37:29.528256,13.53503333,.0009227,89.0023,355.8263,40.7325,319.4516,0,U,69396,999,973,-.31278E+1,-.1972827E-1,0
QIANFAN-180,2026-124R,2026-08-12T20:43:42.828960,13.51920893,.0010491,89.0011,355.8450,22.9501,337.2117,0,U,69397,999,972,-.32699E+1,-.2009593E-1,0
QIANFAN-181,2026-124S,2026-08-12T21:39:17.169120,13.47463561,.0011078,89.0045,355.9260,326.8237,33.2217,0,U,69398,999,968,-.34185E+1,-.1942719E-1,0
QIANFAN-182,2026-124T,2026-08-12T21:47:57.462144,13.50731211,.0011101,89.0019,355.9050,10.2603,349.8772,0,U,69399,999,968,-.34091E+1,-.2053645E-1,0
QIANFAN-183,2026-125A,2026-08-13T04:06:05.767776,13.52392779,.0025816,88.9862,274.2318,1.4838,358.6386,0,U,69401,999,963,-.33335E+1,-.2063904E-1,0
